site_id,pec_id,site_name,owner_applicant,street_address,parcel_id,acres,building_sq_ft,mw_reported,construction_type,build_status,notes,source_link,tax_map_link,date_updated,latitude,longitude,county_fips,county_name,inside_target_county,inside_buffer_zone,source_org,source_url,retrieved_at
164,PEC-LDN-0092,19508 Freedom Trail Road,JK Land Holdings,19508 Freedom Trail Road,083359224000,108.01,"1,100,000",,New,Proposed,,https://www.datacenterdynamics.com/en/news/jk-land-holdings-buys-108-acres-for-data-center-development-in-ashburn-virginia/,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=083359224000&jur=107&taxyr=2024,2024-04-10,39.07646408000005,-77.49912607999994,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
479,PEC-STA-0011,GWV,Augustine South Associates LLC,"Ramoth Church Rd, Courthouse Road, and 95",29-32,1042.0,7900000,,New,Proposed,This project covers multiple parcels. The total acreage has been represented here. May be associated with Woodcutter and Surveyor substations,https://www.fxbgadvance.com/p/developer-seeks-rezoning-for-79-million,https://va-stafford-assessor.publicaccessnow.com/PropertySearch/PropertyDetails.aspx?p=29%20%20%20%20%20%20%20%2082&a=18107,2025-11-19,38.419757299701274,-77.44698439027484,51153,Prince William,False,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
310,PEC-PWM-0077,EQUINIX LLC,EQUINIX LLC,7400 INFANTRY RIDGE RD,7697-47-7005,7.31,"109,800",,Complete,Existing,,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=094465&mtab=property&p=094465,2024-04-10,38.803438710000066,-77.51079470999997,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
210,PEC-LDN-0136,ALLEGRO SOUTH CAMPUS,YONDR JK 2 LLC,24171 YOUNGWOOD LN,203371445000,34.16,"335,638",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=203371445000&jur=107&taxyr=2024&LMparent=20,2024-04-10,38.94984278000004,-77.54913756999996,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
456,PEC-LDN-0096A,Parcel J at Ashburn Center,GI TC ASHBURN LLC,21625 RED RUM DR,088381788000,0.0,154583,,Redevelopment,Proposed,,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/bb5f1aed-1eda-4c62-8c86-d8e940d94a8c?tab=locations,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=088381788000&jur=107&taxyr=2024,2025-08-11,39.01571119998727,-77.48335525014085,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
30,PEC-FAX-0014,Northrop Grummon Systems Corporation,NORTHROP GRUMMAN SYSTEMS CORP,2980 FAIRVIEW PARK DR,0494 13 0013,6.44,"358,898",,Complete,Existing,,,https://icare.fairfaxcounty.gov/ffxcare/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=0494%2013%20%200013&jur=129&taxyr=2025,2024-04-10,38.86781411000004,-77.21562207999995,51059,Fairfax,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
279,PEC-PWM-0048,Amazon Data Center,AMAZON DATA SERVICES INC,7500 BETHLEHEM RD,7597-72-7289,9.93,0,,New,Proposed,,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=022195,2024-04-10,38.79211731000003,-77.53618304999996,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
18,PEC-FAX-0003,AWS Westfax B,Amazon Data Services Inc,4100 WESTFAX DR,0343 09 0003A,7.05,"95,000",,Complete,Existing,,https://www.fairfaxcounty.gov/planning-development/sites/planning-development/files/Assets/Documents/PDF/data-centers-report.pdf#page=1,https://icare.fairfaxcounty.gov/ffxcare/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=0343%2009%20%200003A&jur=129&taxyr=2025,2024-04-10,38.89959217000006,-77.45343896999998,51059,Fairfax,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
362,PEC-LDN-0149,Oaklawn,Keane Enterprises,101 OAKLAWN DR,2.33396106e+11,26.4,700000,,Redevelopment,Proposed,"Denied, but under litigation",https://www.loudountimes.com/0local-or-not/1local/oaklawn-data-center-affordable-housing-proposal-faces-public-pushback/article_d731930a-5a9a-11ef-bb44-0f2c1a71197b.html,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?sIndex=3&idx=1,2024-08-28,39.0919722402536,-77.56056643965269,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
373,PEC-STA-0008,Cranes Corner Data Center,GAM 403 MOUNTAIN LLC,"east of U.S. 1 and about 1,400 feet north of the Centreport Parkway intersection",46 10,46.0,900000,,New,Proposed,This project covers multiple parcels. The total acreage has been represented here. May have a connection to Enron Road,https://www.fredericksburgfreepress.com/2025/01/22/biz-beat-roundup-more-data-centers-proposed-in-stafford/,https://va-stafford-assessor.publicaccessnow.com/PropertySearch/PropertyDetails.aspx?p=46%20%20%20%20%20%20%20%2010&a=29012,2025-04-28,38.37129473033606,-77.45143569522124,51153,Prince William,False,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
316,PEC-PWM-0083,Prince William Digital Gateway,"Compass, QTS Data Centers",,,1760.0,"10,700,000",,New,Proposed,,https://egcss.pwcgov.org/SelfService#/plan/b0fcafed-a7f4-4ea1-8f83-e71a94ebf4f9?tab=attachments,,2024-04-10,38.82382542000004,-77.56874003999998,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
270,PEC-PWM-0039,Iron Mountain Building 7,IRON MOUNTAIN DATA CENTERS VA 7 LLC,8328 BETHLEHEM RD,7596-66-8266,23.74,"304,000",,New,Proposed,,https://datacenterhawk.com/marketplace/providers/iron-mountain-data-centers/11500-prince-william-parkway/va-7,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=090673,2024-04-10,38.77506417000006,-77.53979606999997,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
176,PEC-LDN-0104,Zebra East,"WALSH, COLUCCI, LUBELEY & WALS / MINCHEW RANDALL J.",22130 LOUDOUN COUNTY PKWY,089309997000,105.55,"723,779",,New,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage",https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/BD994C24-2C84-49FF-8D7B-B619C548E517?tab=attachments,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=089309997000&jur=107&taxyr=2024,2025-08-06,39.00504915000005,-77.47150670999997,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
419,PEC-LDN-0119A,NV-9 CYRUSONE,C1 NORTHERN VIRGINIA - STERLING IX LLC,43290 OLD OX RD,124369522000,,158696,,Expansion,Proposed,Building 2,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/E6B940CA-E483-458E-A83C-1C54477A8FA5?tab=attachments,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=124369522000&jur=107&taxyr=2024&LMparent=20,2025-08-06,38.958909820185994,-77.50267770018685,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
124,PEC-LDN-0054,1501 Moran Road,EdgeCore Digital/Partners Group,1501 Moran Road,045465016000,7.65,"285,000",,New,Proposed,,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/49535f6c-c976-4052-b47c-bc3f6488a7aa?tab=attachments,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=045465016000&jur=107&taxyr=2024,2025-08-06,38.99519698000005,-77.44622510999993,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
439,PEC-LDN-0170,CORSCALE VA2 BLDG 1,Corscale,45695 RUSSELL BRANCH PKWY,41398662000,23.83,460000,,New,Proposed,"Acreage for Building 1, unclear if there will be additional buildings on this site",https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/F79A57A3-38E2-4887-BD02-B5B691CD8ABF?tab=attachments,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=land_summary&UseSearch=no&pin=041398662000&jur=107&taxyr=2025&LMparent=20,2025-08-10,39.03803973996055,-77.43371669034667,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
416,PEC-LDN-0153,Brambleton Business Campus Data Center,Amazon Data Services Inc,"42842 ARCOLA BLVD , ASHBURN",161397058000,48.3,936191,,New,Proposed,Site includes a substation which may reduce the built square footage which comes from the 2015 proffers,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/c34be238-7d4b-4f9b-9b80-152afd7a05d4?tab=locations,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=161397058000&jur=107&taxyr=2025,2025-08-06,38.953912250104665,-77.51837218987191,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
84,PEC-LDN-0015,WATERSIDE AWS,WATERSIDE I LLC,22900 PLATFORM PLZ,034385918000,73.9,"976,046",,Complete,Existing,"Shown as ""Storage Warehouse""",,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=034385918000&jur=107&taxyr=2024&LMparent=20,2024-04-10,38.98124896000007,-77.41793069999994,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
153,PEC-LDN-0082,Digital Filigree,Digital Realty,21780 FILIGREE CT,061394321000,13.13,"342,003",,Redevelopment,Proposed,,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/f74213d7-0302-43fe-be04-0b7241e37af4?tab=attachments,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=061394321000&jur=107&taxyr=2024,2025-08-06,39.01367629000003,-77.45641678,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
110,PEC-LDN-0041,PROLOGIS PARK GATEWAY II,Prologis,45180 GLOBAL PLZ,045185843002,11.2,"294,000",,Redevelopment,Proposed,"Flex, Industrial",https://www.datacenterdynamics.com/en/news/prologis-seeks-rezoning-of-land-sterling-virginia-possibly-for-data-centers/,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=045185843002&jur=107&taxyr=2024&LMparent=20,2024-04-10,38.987949620000045,-77.43817448999994,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
459,PEC-LDN-0130A,Project Celtic Phase 2,Google,20649 ENERGY PARK DR,193186982000,0.0,1190996,,Expansion,Proposed,"Building 3, 4, & 5",https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/4b096fd7-53cd-49a4-a1c0-32e42413c3c9?tab=attachments,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=193186982000&jur=107&taxyr=2024,2025-08-11,39.05390104977041,-77.54464696959965,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
133,PEC-LDN-0063,44520 HASTINGS DR,QUILL EQUITY LLC,44520 HASTINGS DR,060182916003,0.0,"148,717",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=060182916003&jur=107&taxyr=2024,2024-04-10,39.01993471000003,-77.45988872,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
482,PEC-PWM-0091,DULLES SOUTH INNOVATION CENTER,LSI 360,"Sanders Lane, North of Catharpin",7400-93-7811,1930.0,,,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://egcss.pwcgov.org/SelfService#/plan/5382786a-af2d-4b06-ac3f-797679244989?tab=moreinfo,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=074856#,2025-12-19,38.87522414980812,-77.57167096044407,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
433,PEC-LDN-0165,VA 16,VANTAGE DATA CENTERS,"22321 PACIFIC BLVD , STERLING",44175589000,9.8,255935,,Complete,Existing,,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/16f9b8bf-7683-4adb-8ad2-f46dda6fda9f?tab=locations,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=044175589000&jur=107&taxyr=2025&LMparent=20,2025-08-08,38.999088290092274,-77.44114193990637,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
196,PEC-LDN-0123,Tuscarora Crossing Landbay 3,BlackChamber Group,Intersection of Crosstrail Blvd and Natchez Dr,150151774000,37.61,"701,400",,New,Proposed,,https://dgtlinfra.com/blackchamber-group-data-centers-northern-virginia/,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=150151774000&jur=107&taxyr=2024,2024-04-10,39.07723175000006,-77.53374333999993,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
41,PEC-FAX-0024,PDCREF 2 Chantilly,PDCREF 2 CHANTILLY LLC,Lee Jackson Memorial HWY,0332 01 0006,79.14,"402,000",,New,Proposed,,https://plus.fairfaxcounty.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Zoning&TabName=Zoning&capID1=REC22&capID2=00000&capID3=00GHV&agencyCode=FFX,https://icare.fairfaxcounty.gov/ffxcare/Datalets/Datalet.aspx?mode=&UseSearch=no&pin=0332%2001%20%200006&jur=129&taxyr=2025,2024-04-10,38.903056840000026,-77.46525083999995,51059,Fairfax,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
90,PEC-LDN-0021,PowerHouse/AREP ABX-1,AREP BEAUMEADE LLC,21529 BEAUMEADE CIR,042152579000,10.18,"259,194",,Complete,Existing,Computer Center,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=042152579000&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.01957896000005,-77.45049385999994,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
253,PEC-PWM-0022,SI NVA17 LLC,STACK INFRASTRUCTURE,11859 HAZEL CIRCLE DR,7595-54-7331,,"637,282",,New,Proposed,"formerly ""Youth of Tomorrow""",https://www.pwcva.gov/assets/2022-01/Frequently%20Asked%20Questions.1.20.22.pdf,,2024-04-10,38.73452260000004,-77.54741590999998,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
290,PEC-PWM-0059,SI NVA06 LLC,STACK INFRASTRUCTURE,9700 INNOVATION DR,7695-26-4469,15.92,"223,757",,Complete,Existing,,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=265450,2025-07-15,38.74731521000006,-77.51988742999998,51153,Prince William,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
339,PEC-LDN-0148,MECP3 ASHBURN 3 LLC,MECP3 ASHBURN 3 LLC,21195 ATLANTIC BLVD,041108666000,5.9393,258716,,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=commercial&UseSearch=no&pin=041108666000&jur=107&taxyr=2024&LMparent=20,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=commercial&UseSearch=no&pin=041108666000&jur=107&taxyr=2024&LMparent=20,2024-08-07,39.0323483342667,-77.4299109246449,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
104,PEC-LDN-0035,VANTAGE DATA CENTERS VA11,VANTAGE DATA CENTERS VA11 LLC,45200 VANTAGE DATA PLZ,044288975001,17.68,"253,352",,Complete,Existing,Computer Center,https://datacenterhawk.com/marketplace/providers/vantage-data-centers/45200-vantage-data-plaza/va11,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=044288975001&jur=107&taxyr=2024&LMparent=20,2024-04-10,39.002133740000026,-77.43737851999998,51107,Loudoun,True,True,Piedmont Environmental Council (PEC),https://services3.arcgis.com/mTaShYKffyWc5uRb/arcgis/rest/services/Data_Centers_Virginia/FeatureServer/19,2026-02-22T00:00:00+00:00
